date,shiborON,shibor1W,shibor2W,shibor1M,shibor3M,shibor6M,shibor9M,shibor1Y
2010-12-16,2.000800,3.335800,3.630800,4.198300,3.854800,3.166400,3.195800,3.215000
2010-12-17,1.995400,3.700800,3.884200,4.303500,3.884200,3.174700,3.204300,3.223000
2010-12-20,2.103500,3.502500,3.946900,4.329700,3.918100,3.203000,3.231100,3.257400
2010-12-21,2.352100,4.080000,4.340700,4.491000,3.949600,3.240500,3.272800,3.295500
2010-12-22,2.553300,4.158300,4.557500,4.795200,4.113000,3.271500,3.295000,3.323900
2010-12-23,3.255000,5.661700,5.153300,5.176700,4.179000,3.323400,3.342700,3.361700
2010-12-24,4.258300,4.930800,5.607500,5.743000,4.326400,3.360700,3.377300,3.395000
2010-12-27,4.507900,5.298300,5.810000,6.067800,4.564100,3.459200,3.482700,3.524600
2010-12-28,4.595400,5.762100,6.642900,6.182700,4.602100,3.503400,3.537800,3.576700
2010-12-29,4.758800,6.056300,6.006700,6.210000,4.623600,3.515200,3.552600,3.595000
2010-12-30,5.099600,6.285300,6.435800,6.221700,4.621600,3.544700,3.580000,3.616900
2010-12-31,4.521700,6.386700,6.512500,6.169000,4.623400,3.561400,3.594400,3.631200
2011-01-04,2.930800,4.310800,4.369200,4.471100,4.558300,3.559800,3.597800,3.638300
2011-01-05,2.680000,3.219200,4.120800,4.167600,4.522000,3.578900,3.607600,3.646100
2011-01-06,2.180400,3.156700,4.077500,4.118800,4.464800,3.580600,3.615200,3.652100
2011-01-07,2.120000,2.799600,3.880000,3.956500,4.418400,3.600900,3.635300,3.662000
2011-01-10,2.010000,2.372500,3.841700,3.900700,4.340800,3.611300,3.649700,3.677400
2011-01-11,1.980000,2.437500,3.603300,3.878200,4.264300,3.627100,3.660300,3.689500
2011-01-12,1.962500,2.485300,3.404200,3.856900,4.195100,3.635900,3.666700,3.692900
2011-01-13,1.915700,2.307500,3.354200,3.829900,4.172000,3.645100,3.674200,3.699200
2011-01-14,1.921700,2.545800,3.126600,3.820400,4.139800,3.654900,3.680400,3.707600
2011-01-17,1.925800,2.571300,2.986700,4.150500,4.138300,3.662100,3.689800,3.715500
2011-01-18,1.997100,2.767500,3.140800,4.470800,4.167100,3.666500,3.693200,3.719600
2011-01-19,2.627500,4.058800,4.141700,5.263300,4.357200,3.691600,3.706900,3.734400
2011-01-20,5.708300,6.076700,5.989200,6.735000,4.683900,3.715700,3.724500,3.753900
2011-01-21,5.724200,7.320800,6.758300,7.477500,4.932200,3.743000,3.757100,3.785500
2011-01-24,5.040800,5.424200,6.795800,7.941700,5.049700,3.770200,3.787700,3.816000
2011-01-25,7.204200,7.703300,7.950000,8.130000,5.250200,3.825100,3.829100,3.856800
2011-01-26,7.760800,7.872500,8.229200,8.125800,5.441500,3.864600,3.888900,3.918700
2011-01-27,7.999700,8.405800,8.379200,8.139200,5.559700,3.896900,3.926000,3.960000
2011-01-28,7.699200,8.188300,8.120800,8.130000,5.620700,3.938500,3.974500,4.010100
2011-01-30,7.983300,8.511700,8.522500,8.111800,5.705900,3.971600,4.008700,4.056100
2011-01-31,5.014200,8.219200,8.513800,8.131800,5.746400,3.993100,4.037800,4.080800
2011-02-01,3.345800,3.369200,4.850000,6.625000,5.643700,3.994300,4.045600,4.089400
2011-02-09,3.847500,4.090300,4.806700,5.581800,5.729900,4.117000,4.168300,4.221100
2011-02-10,2.875800,3.971700,4.605000,5.315100,5.636200,4.168400,4.216400,4.282700
2011-02-11,2.885000,3.971000,4.565800,5.112900,5.441500,4.196000,4.242300,4.306700
2011-02-12,2.595000,2.641200,4.181700,4.791700,5.185400,4.206300,4.258000,4.323800
2011-02-14,2.310000,2.706700,3.112500,4.432500,5.004800,4.212200,4.270300,4.346400
2011-02-15,2.310000,2.624500,2.907500,4.429200,4.825000,4.219500,4.289300,4.368600
2011-02-16,2.300800,2.588200,3.437500,4.481700,4.765000,4.236100,4.297100,4.393000
2011-02-17,2.186700,2.925000,3.970000,4.343600,4.721500,4.257900,4.328900,4.425900
2011-02-18,2.107500,2.794900,4.077500,4.381400,4.714500,4.293200,4.352700,4.452900
2011-02-21,2.178300,6.094200,6.985800,5.215000,4.877600,4.342300,4.385400,4.489700
2011-02-22,2.016700,6.253300,6.655000,5.338300,4.933300,4.365900,4.418400,4.523200
2011-02-23,1.995000,6.203300,5.583300,5.104200,4.935700,4.402500,4.442700,4.549900
2011-02-24,2.289200,3.446300,5.091700,4.854500,4.919700,4.420200,4.472000,4.579500
2011-02-25,2.702800,3.149200,5.215000,4.841300,4.925000,4.437300,4.489200,4.595300
2011-02-28,2.378300,2.996700,4.508300,4.750300,4.910700,4.449400,4.499800,4.608000
2011-03-01,2.187500,2.995800,4.251700,4.453500,4.828100,4.464100,4.510800,4.620800
2011-03-02,2.018300,2.994200,3.537500,4.213800,4.675200,4.469700,4.521700,4.628400
2011-03-03,1.941900,2.439200,2.953300,4.044500,4.525800,4.471400,4.524300,4.623800
2011-03-04,1.893300,2.209200,2.565800,4.007500,4.464500,4.473000,4.535800,4.630100
2011-03-07,1.785800,2.163000,2.536700,3.767900,4.401500,4.461000,4.533200,4.634400
2011-03-08,1.691700,2.203300,2.546500,3.747500,4.320300,4.436600,4.534900,4.635500
2011-03-09,1.687500,2.151300,2.540000,3.618000,4.223700,4.420800,4.532200,4.635300
2011-03-10,1.679200,2.257500,2.534200,3.706200,4.194400,4.429400,4.539700,4.636600
2011-03-11,1.685800,2.050800,2.504900,3.693600,4.184500,4.431100,4.543700,4.638200
2011-03-14,1.687500,2.046700,2.500800,3.742500,4.190300,4.442900,4.549500,4.637800
2011-03-15,1.680400,1.991700,2.550800,3.910800,4.212900,4.448900,4.561300,4.645900
2011-03-16,1.678300,1.993300,2.618300,3.963900,4.220700,4.452500,4.570500,4.652500
2011-03-17,1.673300,1.998300,2.253800,3.934200,4.240100,4.451100,4.575400,4.655800
2011-03-18,1.669200,1.996700,2.655400,3.881700,4.246100,4.438800,4.575400,4.656600
2011-03-21,1.924200,2.960000,3.259300,3.909000,4.268400,4.456000,4.586500,4.664700
2011-03-22,1.915800,2.828300,3.253300,3.910000,4.268400,4.461800,4.590200,4.666300
2011-03-23,1.899200,2.713300,3.275000,3.879900,4.265400,4.454300,4.591900,4.667300
2011-03-24,1.879000,2.700000,3.237500,3.860600,4.251700,4.442800,4.585500,4.662100
2011-03-25,1.867500,2.234200,3.349200,3.850900,4.238800,4.437400,4.582400,4.658300
2011-03-28,1.788300,2.305800,3.259900,3.848400,4.207200,4.432900,4.583500,4.660100
2011-03-29,1.788300,2.084200,3.152500,3.651700,4.166600,4.419600,4.582000,4.660300
2011-03-30,1.785800,2.607100,3.006700,3.598900,4.165600,4.423300,4.582700,4.660400
2011-03-31,1.799200,2.818300,3.208300,3.590000,4.169000,4.427100,4.585500,4.661800
2011-04-01,1.792200,2.782100,3.182500,3.565000,4.178800,4.427400,4.586300,4.662300
2011-04-02,1.780200,2.278300,2.885800,3.534300,4.176500,4.447600,4.586000,4.662400
2011-04-06,1.782900,2.388300,2.899600,3.522000,4.229300,4.524400,4.657300,4.734700
2011-04-07,1.771700,2.062500,2.907500,3.510900,4.249100,4.548700,4.671400,4.761500
2011-04-08,1.766300,2.469200,2.897200,3.521700,4.253100,4.559800,4.690100,4.780900
2011-04-11,1.757100,1.993800,2.583400,3.512800,4.252200,4.560900,4.693300,4.782900
2011-04-12,1.745200,1.951700,2.526700,3.513200,4.248000,4.563600,4.697200,4.787100
2011-04-13,1.736100,1.965800,2.489200,3.497600,4.246300,4.573000,4.702100,4.789900
2011-04-14,1.733800,2.378200,2.499200,3.475600,4.238700,4.575400,4.704300,4.791200
2011-04-15,1.728200,2.351300,2.510000,3.447900,4.237300,4.578900,4.705200,4.792200
2011-04-18,1.762900,2.695000,2.722100,3.462500,4.267100,4.583400,4.710300,4.801600
2011-04-19,1.763700,2.959800,3.110800,3.462900,4.288000,4.587100,4.716600,4.808900
2011-04-20,1.756900,2.999200,3.138300,3.503900,4.305800,4.589300,4.717500,4.811600
2011-04-21,3.533300,3.927500,3.985000,4.005800,4.344900,4.599600,4.721700,4.817700
2011-04-22,3.077500,3.549600,3.841700,4.222500,4.377100,4.612700,4.733500,4.831700
2011-04-25,2.695800,4.054200,3.907500,4.442500,4.479700,4.636000,4.735700,4.845000
2011-04-26,2.679200,4.427500,4.425800,4.614900,4.521800,4.661000,4.746000,4.856400
2011-04-27,2.023300,3.753300,4.060800,4.517200,4.531500,4.664400,4.753900,4.861400
2011-04-28,2.024200,3.039200,3.509200,4.344400,4.533900,4.666900,4.762400,4.866700
2011-04-29,2.499200,2.940000,3.463300,4.143300,4.538700,4.678800,4.771700,4.870600
2011-05-03,2.552500,2.949200,3.186700,3.970800,4.539000,4.675400,4.766500,4.864200
2011-05-04,2.516700,2.998300,3.197500,3.882400,4.516500,4.674500,4.766200,4.863600
2011-05-05,1.994200,2.965000,2.935000,3.676500,4.520900,4.659300,4.760900,4.857200
2011-05-06,1.993800,2.781700,2.929200,3.590700,4.508300,4.664100,4.763200,4.856200
2011-05-09,2.120000,2.745800,2.920800,3.615800,4.510100,4.662000,4.766500,4.859400
2011-05-10,2.110000,2.778300,2.894200,3.628000,4.498600,4.654400,4.758100,4.851100
2011-05-11,2.100600,2.788300,2.860000,3.654200,4.494400,4.657800,4.755700,4.851900
2011-05-12,2.085800,2.772900,2.854600,3.714200,4.490900,4.643200,4.752700,4.852100
2011-05-13,2.089200,3.554200,3.825800,3.930000,4.513800,4.667800,4.764800,4.857300
2011-05-16,2.090800,4.598300,4.452500,4.559200,4.525700,4.667100,4.764900,4.856200
2011-05-17,2.099200,4.637500,4.512100,4.630000,4.545500,4.677300,4.765100,4.854600
2011-05-18,3.149200,3.269000,4.217500,4.580800,4.562200,4.677300,4.764300,4.856600
2011-05-19,3.546700,3.528300,4.179200,4.505800,4.560300,4.679100,4.764200,4.858000
2011-05-20,4.005000,3.989200,4.213300,4.494900,4.562500,4.684100,4.766700,4.864000
2011-05-23,4.000800,4.710800,4.990000,4.890000,4.568200,4.699600,4.769700,4.874600
2011-05-24,4.476700,4.730000,5.304700,5.123300,4.593300,4.701700,4.781000,4.884100
2011-05-25,4.999200,5.305000,5.597500,5.336700,4.626300,4.716100,4.789600,4.887900
2011-05-26,4.853300,5.088300,5.554200,5.360000,4.644000,4.731500,4.802200,4.895600
2011-05-27,2.836200,4.395800,4.445000,5.090800,4.642000,4.727800,4.799800,4.896300
2011-05-30,2.550000,3.200800,4.390000,4.734000,4.600300,4.696800,4.794800,4.905400
2011-05-31,3.843300,3.846700,4.808300,4.626900,4.605900,4.713000,4.792400,4.894000
2011-06-01,3.145400,3.916700,4.274200,4.429900,4.612100,4.718800,4.792100,4.891600
2011-06-02,2.843600,3.503300,4.225800,4.495400,4.600200,4.719100,4.792000,4.890200
2011-06-03,2.505000,3.507500,4.139200,4.584000,4.592500,4.715000,4.782900,4.883500
2011-06-07,2.996700,3.229200,3.754200,4.602500,4.598100,4.727800,4.782200,4.883200
2011-06-08,3.666300,3.710000,4.231700,4.866700,4.654300,4.767600,4.791300,4.889800
2011-06-09,3.785800,4.101700,4.612500,5.131700,4.750200,4.772600,4.812200,4.904300
2011-06-10,3.816700,4.614200,4.648300,5.324200,4.770500,4.784800,4.828300,4.915200
2011-06-13,3.802500,4.531700,4.661700,5.395000,4.874300,4.798200,4.840300,4.920600
2011-06-14,3.484200,4.159200,4.304200,5.441700,4.923200,4.860600,4.857600,4.933800
2011-06-15,3.987800,6.182500,6.285800,7.162500,5.278800,4.921100,4.892600,4.956900
2011-06-16,3.995700,6.600000,7.022500,7.370800,5.588400,4.983100,4.926700,4.977100
2011-06-17,3.985000,6.684200,7.011900,7.389500,5.673300,5.015200,4.949600,4.991300
2011-06-20,6.955000,7.495800,7.544200,7.445800,5.743300,5.045700,4.987400,5.025900
2011-06-21,7.137500,8.326700,8.588300,7.558300,5.842100,5.080800,5.003900,5.040600
2011-06-22,7.470000,8.835000,7.154200,7.568300,6.059400,5.110100,5.023300,5.057500
2011-06-23,7.332500,9.070800,9.064200,7.916700,6.383000,5.154700,5.048300,5.081300
2011-06-24,7.050200,8.670000,7.306800,7.885700,6.389300,5.173500,5.062500,5.102400
2011-06-27,6.111700,7.261700,7.059200,7.922500,6.430200,5.183200,5.075100,5.107100
2011-06-28,5.055400,6.492500,6.449200,7.755000,6.461100,5.197600,5.087100,5.122000
2011-06-29,5.035000,6.328300,6.224200,7.736300,6.457100,5.203800,5.096100,5.130900
2011-06-30,4.998300,6.598600,6.261000,7.566600,6.391700,5.207900,5.102200,5.136700
2011-07-01,4.729700,5.948300,6.268300,7.272700,6.386700,5.215500,5.108400,5.140500
2011-07-04,2.850500,4.761700,4.420800,6.679200,6.357900,5.214000,5.110600,5.148500
2011-07-05,5.839200,6.799200,7.499200,6.396000,6.348100,5.206900,5.114700,5.149600
2011-07-06,5.581700,7.436700,7.498300,6.429200,6.333300,5.210500,5.116300,5.146600
2011-07-07,4.829200,5.613300,7.220800,6.071700,6.330200,5.238500,5.160100,5.192300
2011-07-08,4.998300,6.254200,6.418300,5.889200,6.305700,5.232800,5.168400,5.197800
2011-07-11,4.015000,5.328300,5.323300,5.545000,6.239800,5.241000,5.178900,5.202700
2011-07-12,2.432500,4.868300,5.185800,5.321400,6.191200,5.243500,5.177500,5.201600
2011-07-13,3.452500,3.697500,4.739200,5.260300,6.110200,5.257900,5.178800,5.202000
2011-07-14,4.221700,4.804200,5.558300,5.262700,6.085300,5.309300,5.181100,5.204100
2011-07-15,3.868300,4.092500,5.956700,5.310900,6.021600,5.278800,5.186900,5.206100
2011-07-18,3.636700,4.521700,5.573300,5.420000,5.992700,5.272200,5.189200,5.206500
2011-07-19,4.430000,4.581700,5.255800,5.445000,5.981000,5.278500,5.189800,5.206800
2011-07-20,4.738300,5.353300,5.736700,5.908300,5.969400,5.290900,5.195700,5.209300
2011-07-21,5.420800,5.774200,6.380800,6.611700,5.956000,5.296300,5.203000,5.212500
2011-07-22,5.296700,5.420000,6.418300,6.997500,5.968800,5.280700,5.191800,5.219700
2011-07-25,5.140800,5.259200,6.400800,6.660800,6.038300,5.277500,5.192800,5.223900
2011-07-26,4.615000,4.990800,6.161700,6.669200,6.028300,5.285600,5.196400,5.229300
2011-07-27,4.148300,4.958300,6.400000,6.583300,6.019800,5.276300,5.195700,5.229600
2011-07-28,3.636700,5.046700,5.807500,6.428000,6.000200,5.264700,5.193000,5.229700
2011-07-29,3.481700,5.114200,5.681700,6.265100,5.999300,5.262200,5.191100,5.228500
2011-08-01,3.026300,5.012100,5.721600,5.724200,5.971200,5.256800,5.188600,5.227300
2011-08-02,2.812100,4.873200,5.029000,5.397200,5.908500,5.245500,5.189000,5.230000
2011-08-03,2.813300,4.099200,4.500000,5.193300,5.889700,5.244600,5.190800,5.228500
2011-08-04,2.844200,3.266600,3.996700,5.010000,5.849300,5.239500,5.189500,5.225700
2011-08-05,2.817500,3.010000,3.210000,5.044400,5.806600,5.227400,5.184000,5.226000
2011-08-08,2.728600,3.000000,3.285800,5.031300,5.746300,5.223900,5.185600,5.223700
2011-08-09,2.736800,3.093300,3.401700,5.058300,5.690800,5.228600,5.188300,5.224900
2011-08-10,3.042500,3.105800,3.485800,5.003800,5.649000,5.229200,5.191500,5.226900
2011-08-11,2.743800,3.096700,3.531700,4.972500,5.588300,5.224300,5.190900,5.225600
2011-08-12,2.794200,3.082500,3.612500,4.984200,5.525700,5.275300,5.193000,5.225200
2011-08-15,2.849200,3.237500,3.236700,4.870700,5.492900,5.277700,5.193200,5.222600
2011-08-16,2.987100,3.212900,3.243300,4.836700,5.460200,5.253500,5.188300,5.218100
2011-08-17,2.999200,3.216700,3.273600,4.886100,5.444300,5.249300,5.190700,5.221400
2011-08-18,3.442500,3.765800,4.297500,5.070000,5.432800,5.248300,5.192900,5.224700
2011-08-19,3.689200,4.303300,4.545000,5.427500,5.432800,5.250100,5.195100,5.225500
2011-08-22,4.030000,4.966700,4.772500,5.466300,5.427300,5.249400,5.196200,5.226200
2011-08-23,4.230600,5.190000,5.123300,5.479700,5.424600,5.244100,5.197100,5.227100
2011-08-24,3.768300,4.438300,4.555000,5.229200,5.404900,5.239600,5.196300,5.228800
2011-08-25,3.337700,4.482500,4.558300,5.140000,5.384800,5.237900,5.197100,5.227900
2011-08-26,3.223500,4.055800,4.247500,5.015000,5.354600,5.234400,5.196200,5.226800
2011-08-29,3.165000,4.396100,5.423200,5.285800,5.486700,5.264600,5.202100,5.234300
2011-08-30,3.430800,4.975000,5.383700,5.327700,5.511300,5.282800,5.208800,5.237300
2011-08-31,3.353800,4.955000,5.438300,5.403300,5.544400,5.291000,5.213300,5.240700
2011-09-01,3.419200,4.765800,4.968300,5.424200,5.577400,5.290300,5.215000,5.243900
2011-09-02,3.480800,4.202100,4.969200,5.580000,5.575300,5.290500,5.215400,5.248500
2011-09-05,3.889200,4.877500,5.316700,5.660800,5.607900,5.294700,5.219600,5.249400
2011-09-06,2.997500,4.488300,4.820800,5.670800,5.611000,5.299800,5.220000,5.250800
2011-09-07,3.054600,4.362500,4.348300,5.506900,5.650900,5.303100,5.224300,5.254400
2011-09-08,3.105800,4.010000,4.102300,5.354300,5.655400,5.304300,5.223600,5.255500
2011-09-09,3.040800,3.623300,3.999200,5.094200,5.651300,5.305900,5.222300,5.255200
2011-09-13,2.952500,3.281700,3.496700,5.065000,5.627200,5.300600,5.220000,5.254300
2011-09-14,2.957500,3.288300,3.563400,5.300000,5.630400,5.300000,5.219300,5.254300
2011-09-15,3.193300,3.343300,3.958300,5.258300,5.620900,5.299200,5.217900,5.255300
2011-09-16,3.190000,3.320200,3.480600,5.214900,5.616700,5.297900,5.219200,5.255800
2011-09-19,3.477700,3.550000,3.583900,5.426700,5.613800,5.297700,5.216500,5.255200
2011-09-20,3.797500,3.993300,4.557900,5.685000,5.621600,5.296800,5.216200,5.255100
2011-09-21,3.734600,4.079000,4.575200,5.840800,5.639300,5.297900,5.216900,5.252900
2011-09-22,3.504200,3.902500,4.449200,5.925800,5.628900,5.298100,5.217000,5.254300
2011-09-23,3.294200,4.163300,4.254200,5.880000,5.632800,5.297300,5.217000,5.253700
2011-09-26,3.095800,3.810000,4.497500,5.873300,5.619500,5.297300,5.217000,5.254000
2011-09-27,4.055000,4.666700,5.035800,5.701100,5.626900,5.294800,5.216200,5.254100
2011-09-28,3.991700,4.810000,4.992500,5.815000,5.639100,5.297900,5.217300,5.254300
2011-09-29,3.872100,5.067500,5.076700,5.824200,5.639900,5.297800,5.216800,5.254300
2011-09-30,4.892500,5.002500,5.065000,5.916700,5.646600,5.302800,5.221700,5.253400
2011-10-08,4.860400,4.966700,5.024200,5.483800,5.642100,5.302300,5.223600,5.253100
2011-10-09,4.564200,4.795000,4.843300,5.275800,5.641200,5.302300,5.224100,5.252200
2011-10-10,3.819200,4.428300,4.490800,5.297500,5.648000,5.303900,5.224100,5.252100
2011-10-11,3.441700,4.197500,4.435800,5.239600,5.650300,5.301600,5.223300,5.251200
2011-10-12,2.995000,3.315800,3.957200,5.325800,5.634300,5.313000,5.227300,5.252800
2011-10-13,2.964200,3.151700,3.431700,5.290000,5.632000,5.323200,5.229200,5.253900
2011-10-14,2.880000,3.147500,4.060000,5.329200,5.634300,5.356600,5.231800,5.255800
2011-10-17,2.807500,3.340000,3.740800,5.055800,5.640400,5.371400,5.236700,5.256200
2011-10-18,2.830800,3.493300,3.866700,5.062600,5.623500,5.394000,5.238500,5.253700
2011-10-19,2.896300,3.351700,3.492500,5.004400,5.617900,5.389600,5.239100,5.253800
2011-10-20,3.010000,3.457500,3.999200,4.977500,5.604000,5.398300,5.238300,5.251600
2011-10-21,3.073800,3.434200,3.977500,4.960800,5.617000,5.400800,5.240900,5.254700
2011-10-24,3.065000,3.403300,3.999200,4.966700,5.613600,5.403000,5.240800,5.253600
2011-10-25,3.598300,3.990000,4.500000,5.101000,5.636300,5.413300,5.245100,5.253600
2011-10-26,3.998300,4.091700,4.541800,5.145000,5.635400,5.421400,5.247200,5.253400
2011-10-27,4.187500,4.541700,4.651700,5.326900,5.652200,5.437000,5.245500,5.247400
2011-10-28,4.898300,4.979200,5.215000,5.831700,5.664300,5.445000,5.245200,5.249900
2011-10-31,4.695000,4.943300,5.777500,5.910700,5.704800,5.454600,5.245100,5.253300
2011-11-01,3.302500,4.354200,4.384200,5.695800,5.769300,5.454600,5.245200,5.250100
2011-11-02,3.096400,3.695800,3.796700,5.220800,5.703300,5.434600,5.247600,5.254300
2011-11-03,3.090000,3.397500,3.738300,5.175800,5.701700,5.447500,5.248800,5.254500
2011-11-04,3.090000,3.498300,3.609200,5.077500,5.704300,5.451300,5.248800,5.254600
2011-11-07,3.093300,3.568300,3.629600,4.924200,5.722100,5.450100,5.247900,5.255200
2011-11-08,3.111700,3.558300,3.622300,4.913300,5.710000,5.454400,5.249100,5.255900
2011-11-09,3.116700,3.518300,3.680000,4.581900,5.704600,5.453800,5.246000,5.252800
2011-11-10,3.125400,3.476700,3.664200,4.607500,5.684200,5.457900,5.245700,5.252600
2011-11-11,2.823300,3.500000,3.670000,4.535800,5.654200,5.460800,5.244000,5.250900
2011-11-14,2.898800,3.306700,3.735800,4.535800,5.661700,5.463800,5.245100,5.253900
2011-11-15,2.912500,3.297500,3.394900,4.562200,5.660800,5.462900,5.246900,5.251700
2011-11-16,2.925000,3.345000,3.384000,4.634500,5.655800,5.466700,5.245300,5.250800
2011-11-17,3.229200,3.552500,3.665000,4.881400,5.657500,5.485300,5.245400,5.251500
2011-11-18,3.422500,3.699400,4.001100,4.923200,5.655000,5.480300,5.247000,5.252000
2011-11-21,3.603300,4.209200,4.280800,5.145000,5.665000,5.497500,5.248100,5.251200
2011-11-22,3.834200,4.411700,4.825800,5.308300,5.670700,5.522100,5.248000,5.252400
2011-11-23,3.956700,4.332500,4.890800,5.299300,5.669200,5.520400,5.248000,5.250000
2011-11-24,3.946700,4.105000,4.700000,5.321100,5.667300,5.512100,5.248000,5.249800
2011-11-25,4.019200,4.035800,4.725800,5.320800,5.667300,5.510800,5.247900,5.248500
2011-11-28,3.707500,3.983300,4.689200,5.158300,5.651400,5.524200,5.249600,5.248200
2011-11-29,3.408600,3.637500,4.696700,5.151700,5.669600,5.505800,5.246500,5.251800
2011-11-30,3.425000,3.964200,4.366700,4.803300,5.665400,5.501300,5.245400,5.251700
2011-12-01,2.977500,3.971700,4.167500,4.702800,5.605400,5.478800,5.244300,5.244400
2011-12-02,2.972300,3.644600,3.550800,4.608000,5.543300,5.452600,5.240100,5.239500
2011-12-05,2.856700,3.293300,3.335800,4.627100,5.530000,5.441700,5.237700,5.236800
2011-12-06,2.850400,3.394200,3.498300,4.654300,5.518300,5.436700,5.237300,5.237500
2011-12-07,2.869600,3.430800,3.463300,4.696900,5.484200,5.428300,5.235400,5.235600
2011-12-08,2.859600,3.469200,3.500000,4.804200,5.471100,5.433800,5.236800,5.237400
2011-12-09,2.890000,3.530800,3.494200,4.574300,5.468200,5.435800,5.237400,5.237100
2011-12-12,2.947500,3.539200,3.683300,4.881400,5.460700,5.429600,5.241900,5.237500
